sr_no,dev_sorts,structure,finish_gsm,finish_width,oeactiva,oeactiva_2,oeactiva_3,kia,kia_2,kia_3,swift,classic,classic_2,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,local_cost,sales_price,export_cost_inr,export_price_fc,price_usdkg,price_usdmtrs,price_usdyds,col_118,col_119,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_133,col_134,col_135,col_136,col_137,col_138,col_139,col_140,col_141,col_142,col_143,col_144,col_145,col_146,col_147,col_148,col_149,col_150,col_151,col_152,col_153,col_154,col_155,col_156,col_157,col_158,col_159,col_160,col_161,col_162,col_163,col_164,col_165,col_166,col_167,col_168,col_169
285.0,DK2013137,MODIFIED VERTICAL STRIPE,300.0,162.0,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75.0,17.0,0.0,8.0,,,,,,,,75%COTTON+17%POLY+8%ELASTANE,INDIGO,20s INDIGO+80D BLACK POLY+70D WHITE SPANDEX,484.03575,532.439325,574.06129125,6.59840564655172,6.59840564655172,3.20682514422414,2.94204141671939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286.0,DK2013158,FRENCH TERRY,335.0,195.0,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,76.0,20.0,0.0,4.0,,,,,,,,76%COTTON+20%POLY+4%ELASTANE,INDIGO,20s INDIGO+200D WHITE POLY+40D WHITE SPANDEX,475.3078,522.83858,563.980509,6.4825345862069,6.4825345862069,4.23471571843966,3.88506029214647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287.0,DK2013173,2/1 TWILL,285.0,162.0,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,97.0,0.0,0.0,3.0,,,,,,,,97%COTTON+3%ELASTANE,INDIGO,20s INDIGO+30s GREIGE KORA+30D WHITE SPANDEX,506.23375,556.857125,599.69998125,6.89310323275862,6.89310323275862,3.18254576256466,2.91976675464647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288.0,DK2013178,FRENCH TERRY,285.0,185.0,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,81.0,16.0,0.0,3.0,,,,,,,,81%COTTON+16%POLY+3%ELASTANE,INDIGO,20s INDIGO+150D WHITE POLY+30D WHITE SPANDEX,493.18005,542.498055,584.62295775,6.71980411206897,6.71980411206897,3.54301671808836,3.25047405329208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289.0,DK2013185,FRENCH TERRY,320.0,185.0,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,73.0,24.0,0.0,3.0,,,,,,,,73%COTTON+24%POLY+3%ELASTANE,INDIGO,20s INDIGO+240D MILANGE POLY+30D WHITE SPANDEX,468.75565,515.631215,556.41277575,6.39554914655172,6.39554914655172,3.78616509475862,3.47354595849415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290.0,DK2013206,FRENCH TERRY,260.0,190.0,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,17.0,0.0,3.0,,,,,,,,80%COTTON+17%POLY+3%ELASTANE,INDIGO,20s INDIGO+150D WHITE POLY+20D WHITE SPANDEX,490.523,539.5753,581.554065,6.68452948275862,6.68452948275862,3.30215756448276,3.02950235273648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0,DK2013207,FRENCH TERRY,280.0,180.0,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,17.0,0.0,3.0,,,,,,,,80%COTTON+17%POLY+3%ELASTANE,INDIGO,20s INDIGO+150D WHITE POLY+30D WHITE SPANDEX,490.193,539.2123,581.172915,6.68014844827586,6.68014844827586,3.36679481793103,3.08880258525783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292.0,DK2013208,FRENCH TERRY,260.0,190.0,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,18.0,0.0,2.0,,,,,,,,80%COTTON+18%POLY+2%ELASTANE,INDIGO,20s INDIGO+160D MILANGE POLY+20D WHITE SPANDEX,489.258,538.1838,580.09299,6.66773551724138,6.66773551724138,3.29386134551724,3.02189114267637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.0,DK2013209,FRENCH TERRY,280.0,180.0,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,79.0,18.0,0.0,3.0,,,,,,,,79%COTTON+18%POLY+3%ELASTANE,INDIGO,20s INDIGO+160D MILANGE POLY+30D WHITE SPANDEX,488.39395,537.233345,579.09501225,6.65626450862069,6.65626450862069,3.35475731234483,3.07775900215122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294.0,DK2013230,FRENCH TERRY,390.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,19.0,0.0,74.0,7.0,,,,,,,,74%TENCEL+19%COTTON+7%ELASTANE,INDIGO,20s TENCEL INDIGO+30s GREIGE KORA+70D WHITE SPANDEX,507.6247,558.38717,601.3065285,6.91156929310345,6.91156929310345,4.52846020084138,4.15455064297374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295.0,DK2013231,FRENCH TERRY,260.0,190.0,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,17.0,0.0,3.0,,,,,,,,80%COTTON+17%POLY+3%ELASTANE,INDIGO,20s INDIGO+150D WHITE POLY+20D WHITE SPANDEX,490.523,539.5753,581.554065,6.68452948275862,6.68452948275862,3.30215756448276,3.02950235273648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0,DK2013231,FRENCH TERRY,260.0,190.0,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,17.0,0.0,3.0,,,,,,,,80%COTTON+17%POLY+3%ELASTANE,INDIGO,20s INDIGO+150D WHITE POLY+20D WHITE SPANDEX,490.523,539.5753,581.554065,6.68452948275862,6.68452948275862,3.30215756448276,3.02950235273648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297.0,DK2013233,FRENCH TERRY,290.0,188.0,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,76.0,20.0,0.0,4.0,,,,,,,,76%COTTON+20%POLY+4%ELASTANE,INDIGO,20s INDIGO+200D WHITE POLY+30D WHITE SPANDEX,475.7478,523.32258,564.488709,6.48837596551724,6.48837596551724,3.5374625764,3.24537851045871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0,DK2013234,FRENCH TERRY,260.0,190.0,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,77.0,21.0,0.0,2.0,,,,,,,,77%COTTON+21%POLY+2%ELASTANE,INDIGO,20s INDIGO+200D WHITE POLY+20D WHITE SPANDEX,474.02685,521.429535,562.50101175,6.46552887068965,6.46552887068965,3.19397126212069,2.93024886433091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299.0,DK2014005,3/1 TWILL,335.0,152.0,,,,,,,11.0,,74.0,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.0,0.0,0.0,4.0,,,,,,,,96%COTTON+4%ELASTANE,INDIGO,20s INDIGO+30s INDIGO+30s DESIRE+40D WHITE SPANDEX,561.6424,617.80664,663.696972,7.62870082758621,7.62870082758621,3.8845344614069,3.56379308385954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300.0,DK2014032,DOTTED FLEECE,340.0,188.0,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,93.0,0.0,0.0,7.0,,,,,,,,93%COTTON+7%ELASTANE,INDIGO,20s INDIGO+24s GREIGE KORA+70D WHITE SPANDEX,497.08945,546.798395,589.13831475,6.77170476724138,6.77170476724138,4.32847368722069,3.97107677726669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.0,DK2014090,2/1 TWILL,240.0,156.0,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,87.0,10.0,0.0,3.0,,,,,,,,87%COTTON+10%POLY+3%ELASTANE,INDIGO,20s INDIGO+80D WHITE POLY+20D WHITE SPANDEX,510.44235,561.486585,604.56091425,6.94897602586207,6.94897602586207,2.60169662408276,2.38687763677317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.0,DK2014115,FRENCH TERRY,330.0,185.0,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,100.0,97.0,0.0,0.0,3.0,,,,,,,,97%COTTON+3%ELASTANE,INDIGO,20s INDIGO+20s GREIGE KORA+30D WHITE SPANDEX,493.2466,542.57126,584.699823,6.72068762068966,6.72068762068966,4.10297979243103,3.76420164443214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303.0,DK2014168,FRENCH TERRY,330.0,185.0,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,100.0,95.0,0.0,0.0,5.0,,,,,,,,95%COTTON+5%ELASTANE,INDIGO,20s INDIGO+20s GREIGE KORA+40D WHITE SPANDEX,491.4085,540.54935,582.5768175,6.69628525862069,6.69628525862069,4.08808215038793,3.75053408292471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304.0,DK2014188,2/1 KNIT TWILL,310.0,162.0,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.0,0.0,0.0,4.0,,,,,,,,96%COTTON+4%ELASTANE,INDIGO,20s INDIGO+24s GREIGE KORA+40D WHITE SPANDEX,495.9735,545.57085,587.8493925,6.75688956896552,6.75688956896552,3.39330994153448,3.11312838672888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0,DK2014192,3/1 TWILL,375.0,162.0,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71.0,23.0,0.0,6.0,,,,,,,,83%COTTON+13% SR POLY+4%ELASTANE,INDIGO,20s INDIGO+20s RECYCLED P/C REACTIVE DYED+70D WHITE SPANDEX,425.4349,467.97839,506.3773095,5.82042884482759,5.82042884482759,3.53591052323276,3.24395460847042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306.0,DK2014205,PIQUE,190.0,220.0,,,,,,,,,60.0,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60.0,0.0,0.0,0.0,,,,,,,,100%COTTON,INDIGO,30s INDIGO SLUB+20s INDIGO,542.905,597.1955,642.055275,7.37994568965517,7.37994568965517,3.08481729827586,2.83010761309712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0,DK2014235,2/1 KNIT TWILL,340.0,150.0,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,91.0,0.0,0.0,9.0,,,,,,,,91%COTTON+9%ELASTANE,INDIGO,20s INDIGO+40s GREIGE KORA+70D WHITE SPANDEX,473.4246,520.76706,561.805413,6.45753348275862,6.45753348275862,3.2933420762069,3.02141474881367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0,DK2021068,2/1 TWILL,370.0,145.0,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,45.0,46.0,0.0,9.0,,,,,,,,45%COTTON+46%POLY+9%ELASTANE,BLACK,20s SUL. BLACK+150D BLACK POLY+70D WHITE SPANDEX,378.32025,416.152275,451.95988875,5.19494125,5.19494125,2.787085980625,2.55695961525229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.0,DK2021070,2/1 TWILL,360.0,150.0,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,49.0,43.0,0.0,8.0,,,,,,,,49%COTTON+43%POLY+8%ELASTANE,BLACK,20s SUL. BLACK+150D BLACK POLY+55D WHITE SPANDEX,386.22265,424.844915,461.08716075,5.29985242241379,5.29985242241379,2.86192030810345,2.6256149615628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.0,DK2022007,2/1 TWILL,340.0,142.0,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,57.0,31.0,0.0,12.0,,,,,,,,57%COTTON+31%POLY+12%ELASTANE,BLACK,20s SUL. BLACK+80D BLACK POLY+70D WHITE SPANDEX,411.67445,452.841895,490.48398975,5.63774700862069,5.63774700862069,2.72190425576207,2.49715986767162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0,DK2022036,2/1 TWILL,340.0,142.0,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,100.0,57.0,31.0,0.0,12.0,,,,,,,,57%COTTON+31%POLY+12%ELASTANE,BLACK,20s SUL. BLACK+80D POLY+70D WHITE SPANDEX,430.08845,473.097295,511.75215975,5.88220873275862,5.88220873275862,2.83993037617586,2.60544071208795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312.0,DK2022055,2/1 TWILL,340.0,142.0,,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,57.0,31.0,0.0,12.0,,,,,,,,57%COTTON+31%POLY+12%ELASTANE,BLACK,20s SUL. BLACK+80D BLACK POLY+70D WHITE SPANDEX,411.67445,452.841895,490.48398975,5.63774700862069,5.63774700862069,2.72190425576207,2.49715986767162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313.0,DK2022065,2/1 TWILL,290.0,142.0,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,59.0,32.0,0.0,9.0,,,,,,,,59%COTTON+32%POLY+9%ELASTANE,BLACK,20s SUL. BLACK+80D BLACK POLY+55D WHITE SPANDEX,409.92215,450.914365,488.46008325,5.61448371551724,5.61448371551724,2.31204439405,2.12114164591743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314.0,DK2022113,2/1 TWILL,295.0,150.0,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,61.0,30.0,0.0,9.0,,,,,,,,61%COTTON+30%POLY+9%ELASTANE,BLACK,20s SUL. BLACK+80D WHITE POLY+55D WHITE SPANDEX,415.89185,457.481035,495.35508675,5.69373662931034,5.69373662931034,2.51947845846983,2.31144812703654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0,DK2022114,2/1 TWILL,295.0,150.0,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60.0,32.0,0.0,8.0,,,,,,,,60%COTTON+32%POLY+8%ELASTANE,BLACK,20s SUL. BLACK+80D WHITE POLY+120D WHITE POLY+55D WHITE SPANDEX,410.927,452.0197,489.620685,5.62782396551724,5.62782396551724,2.49031210474138,2.28469000434989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316.0,DK2022118,2/1 TWILL,320.0,140.0,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,60.0,30.0,0.0,10.0,,,,,,,,60%COTTON+30%POLY+10%ELASTANE,BLACK,20s SUL. BLACK+80D BLACK POLY+70D WHITE SPANDEX,414.931,456.4241,494.245305,5.68098051724138,5.68098051724138,2.54507927172414,2.33493511167352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317.0,DK2022154,2/1 TWILL,310.0,155.0,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,22.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,54.0,39.0,0.0,7.0,,,,,,,,54%COTTON+39%POLY+7%ELASTANE,BLACK,20s SUL.BLACK+150D BLACK POLY+80D BLACK POLY+40D WHITE SPANDEX,394.6019,434.06209,470.7651945,5.41109418965517,5.41109418965517,2.60003075812931,2.38534931938469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318.0,DK2022155,2/1 TWILL,310.0,155.0,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,22.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,54.0,39.0,0.0,7.0,,,,,,,,54%COTTON+39%POLY+7%ELASTANE,BLACK,20s SUL.BLACK+150D BLACK POLY+80D WHITE POLY+40D WHITE SPANDEX,394.9759,434.47349,471.1971645,5.41605936206897,5.41605936206897,2.60241652347414,2.3875380949304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319.0,DK2023174,2/1 TWILL,285.0,162.0,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,97.0,0.0,0.0,3.0,,,,,,,,97%COTTON+3%ELASTANE,BLACK,20s SUL. BLACK+30s GREIGE KORA+30D WHITE SPANDEX,451,496.1,535.905,6.1598275862069,6.1598275862069,2.84399239655172,2.60916733628599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0,DK2023238,FRENCH TERRY,260.0,190.0,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,80.0,17.0,0.0,3.0,,,,,,,,80%COTTON+17%POLY+3%ELASTANE,BLACK,20s SUL.BLACK+150D BLACK POLY+20D WHITE SPANDEX,431.607,474.7677,513.506085,5.90236879310345,5.90236879310345,2.9157701837931,2.67501851724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321.0,DK2024232,SEERSUCKER STRIPE,275.0,155.0,,,,,,,,,,39.0,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,94.0,0.0,0.0,6.0,,,,,,,,94%COTTON+6%ELASTANE,BLACK,20s SUL.BLACK+30s SUL.BLACK+70D WHITE SPANDEX,479.8046,527.78506,569.174313,6.54223348275862,6.54223348275862,2.78862702202586,2.55837341470263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.0,DK2024236,SEERSUCKER STRIPE,270.0,155.0,,,,,,,,,,39.0,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,94.0,0.0,0.0,6.0,,,,,,,,94%COTTON+6%ELASTANE,BLACK,20s SUL.BLACK+30s SUL.BLACK+70D WHITE SPANDEX,479.8046,527.78506,569.174313,6.54223348275862,6.54223348275862,2.73792471253448,2.51185753443531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323.0,DK2032084,2/1 TWILL,340.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,100.0,57.0,31.0,0.0,12.0,,,,,,,,57%COTTON+31%POLY+12%ELASTANE,RFD,20s  GREIGE KORA+80D WHITE POLY+70D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0,DK2043039,2/1 TWILL,420.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,100.0,14.0,8.0,68.0,10.0,,,,,,,,68%TENCEL+13% SR COTTON+9% SR POLY+10%ELASTANE,BLACK,20s TENCEL SUL. BLACK+28s RECYCLE P/C REACTIVE+105D WHITE SPANDEX,499.9654,549.96194,592.460037,6.80988548275862,6.80988548275862,4.51904000635862,4.14590826271433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325.0,DK2043040,2/1 TWILL,420.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,100.0,14.0,8.0,68.0,10.0,,,,,,,,68%TENCEL+13% SR COTTON+9% SR POLY+10%ELASTANE,BLACK,20s TENCEL SUL. BLACK+28s RECYCLE P/C REACTIVE+105D WHITE SPANDEX,499.9654,549.96194,592.460037,6.80988548275862,6.80988548275862,4.51904000635862,4.14590826271433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0,DK2043041,2/1 TWILL,420.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,100.0,14.0,8.0,68.0,10.0,,,,,,,,68%TENCEL+13% SR COTTON+9% SR POLY+10%ELASTANE,BLACK,20s TENCEL SUL. BLACK+28s RECYCLE P/C REACTIVE+105D WHITE SPANDEX,499.9654,549.96194,592.460037,6.80988548275862,6.80988548275862,4.51904000635862,4.14590826271433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
